Postnummer,Ort,KnNamn,KnKod,LnNamn,Latitude,Longitude,Google-maps
37122,Karlskrona,KARLSKRONA,1080,Blekinge län,56.188789,15.6252706,"https://www.google.se/maps/@56.188789,15.6252706,12z?entry=ttu"
37123,Karlskrona,KARLSKRONA,1080,Blekinge län,56.188789,15.6252706,"https://www.google.se/maps/@56.188789,15.6252706,12z?entry=ttu"
37125,Karlskrona,KARLSKRONA,1080,Blekinge län,56.188789,15.6252706,"https://www.google.se/maps/@56.188789,15.6252706,12z?entry=ttu"
37129,Karlskrona,KARLSKRONA,1080,Blekinge län,56.1582684,15.580718,"https://www.google.se/maps/@56.1582684,15.580718,12z?entry=ttu"
37130,Karlskrona,KARLSKRONA,1080,Blekinge län,56.1437652,15.5891408,"https://www.google.se/maps/@56.1437652,15.5891408,12z?entry=ttu"
37131,Karlskrona,KARLSKRONA,1080,Blekinge län,56.1601436,15.5882758,"https://www.google.se/maps/@56.1601436,15.5882758,12z?entry=ttu"
37132,Karlskrona,KARLSKRONA,1080,Blekinge län,56.155132,15.6119736,"https://www.google.se/maps/@56.155132,15.6119736,12z?entry=ttu"
37133,Karlskrona,KARLSKRONA,1080,Blekinge län,56.1658541,15.6019315,"https://www.google.se/maps/@56.1658541,15.6019315,12z?entry=ttu"
37134,Karlskrona,KARLSKRONA,1080,Blekinge län,56.1651581,15.582528,"https://www.google.se/maps/@56.1651581,15.582528,12z?entry=ttu"
37136,Karlskrona,KARLSKRONA,1080,Blekinge län,56.1600274,15.57472,"https://www.google.se/maps/@56.1600274,15.57472,12z?entry=ttu"
37138,Karlskrona,KARLSKRONA,1080,Blekinge län,56.1786487,15.5787941,"https://www.google.se/maps/@56.1786487,15.5787941,12z?entry=ttu"
37139,Karlskrona,KARLSKRONA,1080,Blekinge län,56.1723333,15.5897576,"https://www.google.se/maps/@56.1723333,15.5897576,12z?entry=ttu"
37140,Karlskrona,KARLSKRONA,1080,Blekinge län,56.1806336,15.5928363,"https://www.google.se/maps/@56.1806336,15.5928363,12z?entry=ttu"
37141,Karlskrona,KARLSKRONA,1080,Blekinge län,56.1887794,15.5983639,"https://www.google.se/maps/@56.1887794,15.5983639,12z?entry=ttu"
37142,Karlskrona,KARLSKRONA,1080,Blekinge län,56.1765978,15.6213752,"https://www.google.se/maps/@56.1765978,15.6213752,12z?entry=ttu"
37143,Karlskrona,KARLSKRONA,1080,Blekinge län,56.1905044,15.6188174,"https://www.google.se/maps/@56.1905044,15.6188174,12z?entry=ttu"
37144,Karlskrona,KARLSKRONA,1080,Blekinge län,56.1952261,15.6210911,"https://www.google.se/maps/@56.1952261,15.6210911,12z?entry=ttu"
37145,Karlskrona,KARLSKRONA,1080,Blekinge län,56.1964271,15.6080772,"https://www.google.se/maps/@56.1964271,15.6080772,12z?entry=ttu"
37146,Karlskrona,KARLSKRONA,1080,Blekinge län,56.2058024,15.6205237,"https://www.google.se/maps/@56.2058024,15.6205237,12z?entry=ttu"
37147,Karlskrona,KARLSKRONA,1080,Blekinge län,56.2016605,15.6328013,"https://www.google.se/maps/@56.2016605,15.6328013,12z?entry=ttu"
37148,Karlskrona,KARLSKRONA,1080,Blekinge län,56.2120337,15.6275104,"https://www.google.se/maps/@56.2120337,15.6275104,12z?entry=ttu"
37149,Karlskrona,KARLSKRONA,1080,Blekinge län,56.2101549,15.6424738,"https://www.google.se/maps/@56.2101549,15.6424738,12z?entry=ttu"
37151,Karlskrona,KARLSKRONA,1080,Blekinge län,56.220193,15.6597036,"https://www.google.se/maps/@56.220193,15.6597036,12z?entry=ttu"
37152,Karlskrona,KARLSKRONA,1080,Blekinge län,56.2293828,15.6591676,"https://www.google.se/maps/@56.2293828,15.6591676,12z?entry=ttu"
37153,Karlskrona,KARLSKRONA,1080,Blekinge län,56.216052,15.6554247,"https://www.google.se/maps/@56.216052,15.6554247,12z?entry=ttu"
37155,Karlskrona,KARLSKRONA,1080,Blekinge län,56.2191722,15.6093734,"https://www.google.se/maps/@56.2191722,15.6093734,12z?entry=ttu"
37156,Karlskrona,KARLSKRONA,1080,Blekinge län,56.1739536,15.5974418,"https://www.google.se/maps/@56.1739536,15.5974418,12z?entry=ttu"
37157,Karlskrona,KARLSKRONA,1080,Blekinge län,56.1680795,15.5825103,"https://www.google.se/maps/@56.1680795,15.5825103,12z?entry=ttu"
37160,Lyckeby,KARLSKRONA,1080,Blekinge län,56.1951387,15.6676062,"https://www.google.se/maps/@56.1951387,15.6676062,12z?entry=ttu"
37162,Lyckeby,KARLSKRONA,1080,Blekinge län,56.1996388,15.6572425,"https://www.google.se/maps/@56.1996388,15.6572425,12z?entry=ttu"
37163,Lyckeby,KARLSKRONA,1080,Blekinge län,56.2066464,15.6598185,"https://www.google.se/maps/@56.2066464,15.6598185,12z?entry=ttu"
37164,Lyckeby,KARLSKRONA,1080,Blekinge län,56.1696202,15.6586216,"https://www.google.se/maps/@56.1696202,15.6586216,12z?entry=ttu"
37165,Lyckeby,KARLSKRONA,1080,Blekinge län,56.1648819,15.639965,"https://www.google.se/maps/@56.1648819,15.639965,12z?entry=ttu"
37175,Karlskrona,KARLSKRONA,1080,Blekinge län,56.188789,15.6252706,"https://www.google.se/maps/@56.188789,15.6252706,12z?entry=ttu"
37179,Karlskrona,KARLSKRONA,1080,Blekinge län,56.188789,15.6252706,"https://www.google.se/maps/@56.188789,15.6252706,12z?entry=ttu"
37180,Karlskrona,KARLSKRONA,1080,Blekinge län,56.188789,15.6252706,"https://www.google.se/maps/@56.188789,15.6252706,12z?entry=ttu"
37181,Karlskrona,KARLSKRONA,1080,Blekinge län,56.188789,15.6252706,"https://www.google.se/maps/@56.188789,15.6252706,12z?entry=ttu"
37182,Karlskrona,KARLSKRONA,1080,Blekinge län,56.188789,15.6252706,"https://www.google.se/maps/@56.188789,15.6252706,12z?entry=ttu"
37183,Karlskrona,KARLSKRONA,1080,Blekinge län,56.188789,15.6252706,"https://www.google.se/maps/@56.188789,15.6252706,12z?entry=ttu"
37184,Karlskrona,KARLSKRONA,1080,Blekinge län,56.188789,15.6252706,"https://www.google.se/maps/@56.188789,15.6252706,12z?entry=ttu"
37185,Karlskrona,KARLSKRONA,1080,Blekinge län,56.188789,15.6252706,"https://www.google.se/maps/@56.188789,15.6252706,12z?entry=ttu"
37186,Karlskrona,KARLSKRONA,1080,Blekinge län,56.188789,15.6252706,"https://www.google.se/maps/@56.188789,15.6252706,12z?entry=ttu"
37187,Karlskrona,KARLSKRONA,1080,Blekinge län,56.188789,15.6252706,"https://www.google.se/maps/@56.188789,15.6252706,12z?entry=ttu"
37188,Karlskrona,KARLSKRONA,1080,Blekinge län,56.188789,15.6252706,"https://www.google.se/maps/@56.188789,15.6252706,12z?entry=ttu"
37189,Karlskrona,KARLSKRONA,1080,Blekinge län,56.188789,15.6252706,"https://www.google.se/maps/@56.188789,15.6252706,12z?entry=ttu"
37191,Karlskrona,KARLSKRONA,1080,Blekinge län,56.2223475,15.5748637,"https://www.google.se/maps/@56.2223475,15.5748637,12z?entry=ttu"
37192,Karlskrona,KARLSKRONA,1080,Blekinge län,56.188789,15.6252706,"https://www.google.se/maps/@56.188789,15.6252706,12z?entry=ttu"
37193,Karlskrona,KARLSKRONA,1080,Blekinge län,56.2949974,15.7621263,"https://www.google.se/maps/@56.2949974,15.7621263,12z?entry=ttu"
37194,Lyckeby,KARLSKRONA,1080,Blekinge län,56.1876175,15.652243,"https://www.google.se/maps/@56.1876175,15.652243,12z?entry=ttu"
37200,Ronneby,RONNEBY,1081,Blekinge län,56.210755,15.2859965,"https://www.google.se/maps/@56.210755,15.2859965,12z?entry=ttu"
37220,Ronneby,RONNEBY,1081,Blekinge län,56.210755,15.2859965,"https://www.google.se/maps/@56.210755,15.2859965,12z?entry=ttu"
37221,Ronneby,RONNEBY,1081,Blekinge län,56.210755,15.2859965,"https://www.google.se/maps/@56.210755,15.2859965,12z?entry=ttu"
37222,Ronneby,RONNEBY,1081,Blekinge län,56.210755,15.2859965,"https://www.google.se/maps/@56.210755,15.2859965,12z?entry=ttu"
37225,Ronneby,RONNEBY,1081,Blekinge län,56.210755,15.2859965,"https://www.google.se/maps/@56.210755,15.2859965,12z?entry=ttu"
37229,Ronneby,RONNEBY,1081,Blekinge län,56.2083315,15.282005,"https://www.google.se/maps/@56.2083315,15.282005,12z?entry=ttu"
37230,Ronneby,RONNEBY,1081,Blekinge län,56.2154901,15.2794013,"https://www.google.se/maps/@56.2154901,15.2794013,12z?entry=ttu"
37231,Ronneby,RONNEBY,1081,Blekinge län,56.2205988,15.2566814,"https://www.google.se/maps/@56.2205988,15.2566814,12z?entry=ttu"
37232,Ronneby,RONNEBY,1081,Blekinge län,56.2099684,15.2659859,"https://www.google.se/maps/@56.2099684,15.2659859,12z?entry=ttu"
37233,Ronneby,RONNEBY,1081,Blekinge län,56.2052132,15.2514882,"https://www.google.se/maps/@56.2052132,15.2514882,12z?entry=ttu"
37234,Ronneby,RONNEBY,1081,Blekinge län,56.1918383,15.2629223,"https://www.google.se/maps/@56.1918383,15.2629223,12z?entry=ttu"
37235,Ronneby,RONNEBY,1081,Blekinge län,56.2059025,15.2737255,"https://www.google.se/maps/@56.2059025,15.2737255,12z?entry=ttu"
37236,Ronneby,RONNEBY,1081,Blekinge län,56.1993514,15.2822442,"https://www.google.se/maps/@56.1993514,15.2822442,12z?entry=ttu"
37237,Ronneby,RONNEBY,1081,Blekinge län,56.2069054,15.2914933,"https://www.google.se/maps/@56.2069054,15.2914933,12z?entry=ttu"
37238,Ronneby,RONNEBY,1081,Blekinge län,56.1978366,15.3069561,"https://www.google.se/maps/@56.1978366,15.3069561,12z?entry=ttu"
37239,Ronneby,RONNEBY,1081,Blekinge län,56.2177484,15.2949791,"https://www.google.se/maps/@56.2177484,15.2949791,12z?entry=ttu"
37240,Ronneby,RONNEBY,1081,Blekinge län,56.1998335,15.2928109,"https://www.google.se/maps/@56.1998335,15.2928109,12z?entry=ttu"
37241,Ronneby,RONNEBY,1081,Blekinge län,56.2320353,15.2552261,"https://www.google.se/maps/@56.2320353,15.2552261,12z?entry=ttu"
37250,Kallinge,RONNEBY,1081,Blekinge län,56.2575003,15.2874256,"https://www.google.se/maps/@56.2575003,15.2874256,12z?entry=ttu"
37251,Kallinge,RONNEBY,1081,Blekinge län,56.2427287,15.291613,"https://www.google.se/maps/@56.2427287,15.291613,12z?entry=ttu"
37252,Kallinge,RONNEBY,1081,Blekinge län,56.2427685,15.2739662,"https://www.google.se/maps/@56.2427685,15.2739662,12z?entry=ttu"
37253,Kallinge,RONNEBY,1081,Blekinge län,56.2427287,15.291613,"https://www.google.se/maps/@56.2427287,15.291613,12z?entry=ttu"
37260,Bräkne-Hoby,RONNEBY,1081,Blekinge län,56.232035,15.1317061,"https://www.google.se/maps/@56.232035,15.1317061,12z?entry=ttu"
37261,Bräkne-Hoby,RONNEBY,1081,Blekinge län,56.2295994,15.1150424,"https://www.google.se/maps/@56.2295994,15.1150424,12z?entry=ttu"
37262,Bräkne-Hoby,RONNEBY,1081,Blekinge län,56.2746733,15.1052519,"https://www.google.se/maps/@56.2746733,15.1052519,12z?entry=ttu"
37263,Bräkne-Hoby,RONNEBY,1081,Blekinge län,56.1346376,15.1023571,"https://www.google.se/maps/@56.1346376,15.1023571,12z?entry=ttu"
37273,Ronneby,RONNEBY,1081,Blekinge län,56.1717773,15.281286,"https://www.google.se/maps/@56.1717773,15.281286,12z?entry=ttu"
37274,Listerby,RONNEBY,1081,Blekinge län,56.1982924,15.4032195,"https://www.google.se/maps/@56.1982924,15.4032195,12z?entry=ttu"
37275,Johannishus,RONNEBY,1081,Blekinge län,56.2235081,15.4156154,"https://www.google.se/maps/@56.2235081,15.4156154,12z?entry=ttu"
37276,Hallabro,RONNEBY,1081,Blekinge län,56.3894792,15.102703,"https://www.google.se/maps/@56.3894792,15.102703,12z?entry=ttu"
37277,Backaryd,RONNEBY,1081,Blekinge län,56.3464533,15.1535913,"https://www.google.se/maps/@56.3464533,15.1535913,12z?entry=ttu"
37278,Eringsboda,RONNEBY,1081,Blekinge län,56.4385069,15.3662104,"https://www.google.se/maps/@56.4385069,15.3662104,12z?entry=ttu"
37280,Ronneby,RONNEBY,1081,Blekinge län,56.210755,15.2859965,"https://www.google.se/maps/@56.210755,15.2859965,12z?entry=ttu"
37281,Ronneby,RONNEBY,1081,Blekinge län,56.210755,15.2859965,"https://www.google.se/maps/@56.210755,15.2859965,12z?entry=ttu"
37290,Ronneby,RONNEBY,1081,Blekinge län,56.0785526,15.1823505,"https://www.google.se/maps/@56.0785526,15.1823505,12z?entry=ttu"
37291,Ronneby,RONNEBY,1081,Blekinge län,56.2575771,15.1993565,"https://www.google.se/maps/@56.2575771,15.1993565,12z?entry=ttu"
37292,Kallinge,RONNEBY,1081,Blekinge län,56.2427287,15.291613,"https://www.google.se/maps/@56.2427287,15.291613,12z?entry=ttu"
37293,Hallabro,RONNEBY,1081,Blekinge län,56.3888475,15.0684461,"https://www.google.se/maps/@56.3888475,15.0684461,12z?entry=ttu"
37294,Listerby,RONNEBY,1081,Blekinge län,56.0397113,15.3123445,"https://www.google.se/maps/@56.0397113,15.3123445,12z?entry=ttu"
37295,Johannishus,RONNEBY,1081,Blekinge län,56.2418638,15.401127,"https://www.google.se/maps/@56.2418638,15.401127,12z?entry=ttu"
37296,Backaryd,RONNEBY,1081,Blekinge län,56.3513145,15.1592874,"https://www.google.se/maps/@56.3513145,15.1592874,12z?entry=ttu"
37297,Ronneby,RONNEBY,1081,Blekinge län,56.1799841,15.3307067,"https://www.google.se/maps/@56.1799841,15.3307067,12z?entry=ttu"
37298,Eringsboda,RONNEBY,1081,Blekinge län,56.4348617,15.3431179,"https://www.google.se/maps/@56.4348617,15.3431179,12z?entry=ttu"
37304,Jämjö,KARLSKRONA,1080,Blekinge län,56.1917387,15.8425452,"https://www.google.se/maps/@56.1917387,15.8425452,12z?entry=ttu"
37307,Sturkö,KARLSKRONA,1080,Blekinge län,56.1143758,15.6559565,"https://www.google.se/maps/@56.1143758,15.6559565,12z?entry=ttu"
37320,Karlskrona,KARLSKRONA,1080,Blekinge län,56.188789,15.6252706,"https://www.google.se/maps/@56.188789,15.6252706,12z?entry=ttu"
37330,Nättraby,KARLSKRONA,1080,Blekinge län,56.2034093,15.5271298,"https://www.google.se/maps/@56.2034093,15.5271298,12z?entry=ttu"
37331,Nättraby,KARLSKRONA,1080,Blekinge län,56.2011725,15.5365459,"https://www.google.se/maps/@56.2011725,15.5365459,12z?entry=ttu"
37332,Nättraby,KARLSKRONA,1080,Blekinge län,56.1725205,15.528145,"https://www.google.se/maps/@56.1725205,15.528145,12z?entry=ttu"
37333,Nättraby,KARLSKRONA,1080,Blekinge län,56.1977176,15.5152881,"https://www.google.se/maps/@56.1977176,15.5152881,12z?entry=ttu"
37334,Nättraby,RONNEBY,1081,Blekinge län,56.1697188,15.4691481,"https://www.google.se/maps/@56.1697188,15.4691481,12z?entry=ttu"
37335,Fridlevstad,KARLSKRONA,1080,Blekinge län,56.2736058,15.5355087,"https://www.google.se/maps/@56.2736058,15.5355087,12z?entry=ttu"
37336,Fridlevstad,KARLSKRONA,1080,Blekinge län,56.2736058,15.5355087,"https://www.google.se/maps/@56.2736058,15.5355087,12z?entry=ttu"
37337,Holmsjö,KARLSKRONA,1080,Blekinge län,56.4200872,15.5427703,"https://www.google.se/maps/@56.4200872,15.5427703,12z?entry=ttu"
37338,Holmsjö,KARLSKRONA,1080,Blekinge län,56.4200872,15.5427703,"https://www.google.se/maps/@56.4200872,15.5427703,12z?entry=ttu"
37339,Tving,KARLSKRONA,1080,Blekinge län,56.3118349,15.4627916,"https://www.google.se/maps/@56.3118349,15.4627916,12z?entry=ttu"
37340,Tving,RONNEBY,1081,Blekinge län,56.3419228,15.3226163,"https://www.google.se/maps/@56.3419228,15.3226163,12z?entry=ttu"
37341,Rödeby,KARLSKRONA,1080,Blekinge län,56.2620003,15.6193129,"https://www.google.se/maps/@56.2620003,15.6193129,12z?entry=ttu"
37342,Rödeby,KARLSKRONA,1080,Blekinge län,56.2620003,15.6193129,"https://www.google.se/maps/@56.2620003,15.6193129,12z?entry=ttu"
37344,Rödeby,KARLSKRONA,1080,Blekinge län,56.2620003,15.6193129,"https://www.google.se/maps/@56.2620003,15.6193129,12z?entry=ttu"
37345,Rödeby,KARLSKRONA,1080,Blekinge län,56.2620003,15.6193129,"https://www.google.se/maps/@56.2620003,15.6193129,12z?entry=ttu"
37346,Holmsjö,KARLSKRONA,1080,Blekinge län,56.4200872,15.5427703,"https://www.google.se/maps/@56.4200872,15.5427703,12z?entry=ttu"
37351,Ramdala,KARLSKRONA,1080,Blekinge län,56.1635387,15.7358243,"https://www.google.se/maps/@56.1635387,15.7358243,12z?entry=ttu"
37352,Ramdala,KARLSKRONA,1080,Blekinge län,56.1792953,15.7688891,"https://www.google.se/maps/@56.1792953,15.7688891,12z?entry=ttu"
37361,Sturkö,KARLSKRONA,1080,Blekinge län,56.1143758,15.6559565,"https://www.google.se/maps/@56.1143758,15.6559565,12z?entry=ttu"
37362,Sturkö,KARLSKRONA,1080,Blekinge län,56.0592987,15.6590391,"https://www.google.se/maps/@56.0592987,15.6590391,12z?entry=ttu"
37363,Tjurkö,KARLSKRONA,1080,Blekinge län,56.1062289,15.6109375,"https://www.google.se/maps/@56.1062289,15.6109375,12z?entry=ttu"
37364,Drottningskär,KARLSKRONA,1080,Blekinge län,56.1126339,15.5586583,"https://www.google.se/maps/@56.1126339,15.5586583,12z?entry=ttu"
37365,Hasslö,KARLSKRONA,1080,Blekinge län,56.000578,15.384623,"https://www.google.se/maps/@56.000578,15.384623,12z?entry=ttu"
37366,Hasslö,KARLSKRONA,1080,Blekinge län,56.1145633,15.4747125,"https://www.google.se/maps/@56.1145633,15.4747125,12z?entry=ttu"
37371,Torhamn,KARLSKRONA,1080,Blekinge län,56.0946321,15.8324109,"https://www.google.se/maps/@56.0946321,15.8324109,12z?entry=ttu"
37372,Jämjö,KARLSKRONA,1080,Blekinge län,56.187773,15.8345532,"https://www.google.se/maps/@56.187773,15.8345532,12z?entry=ttu"
37373,Jämjö,KARLSKRONA,1080,Blekinge län,56.1917387,15.8425452,"https://www.google.se/maps/@56.1917387,15.8425452,12z?entry=ttu"
37374,Jämjö,KARLSKRONA,1080,Blekinge län,56.1917387,15.8425452,"https://www.google.se/maps/@56.1917387,15.8425452,12z?entry=ttu"
37375,Jämjö,KARLSKRONA,1080,Blekinge län,56.1013817,16.0172312,"https://www.google.se/maps/@56.1013817,16.0172312,12z?entry=ttu"
37377,Fågelmara,KARLSKRONA,1080,Blekinge län,56.2597892,15.9453014,"https://www.google.se/maps/@56.2597892,15.9453014,12z?entry=ttu"
37378,Fågelmara,KARLSKRONA,1080,Blekinge län,56.2597892,15.9453014,"https://www.google.se/maps/@56.2597892,15.9453014,12z?entry=ttu"
37379,Fågelmara,TORSÅS,0834,Kalmar län,56.3195726,15.9361082,"https://www.google.se/maps/@56.3195726,15.9361082,12z?entry=ttu"
37400,Karlshamn,KARLSHAMN,1082,Blekinge län,56.1907974,14.857545,"https://www.google.se/maps/@56.1907974,14.857545,12z?entry=ttu"
37402,Asarum,KARLSHAMN,1082,Blekinge län,56.206103,14.838735,"https://www.google.se/maps/@56.206103,14.838735,12z?entry=ttu"
37420,Karlshamn,KARLSHAMN,1082,Blekinge län,56.1907974,14.857545,"https://www.google.se/maps/@56.1907974,14.857545,12z?entry=ttu"
37421,Karlshamn,KARLSHAMN,1082,Blekinge län,56.1907974,14.857545,"https://www.google.se/maps/@56.1907974,14.857545,12z?entry=ttu"
37422,Karlshamn,KARLSHAMN,1082,Blekinge län,56.1907974,14.857545,"https://www.google.se/maps/@56.1907974,14.857545,12z?entry=ttu"
37423,Karlshamn,KARLSHAMN,1082,Blekinge län,56.1907974,14.857545,"https://www.google.se/maps/@56.1907974,14.857545,12z?entry=ttu"
37424,Karlshamn,KARLSHAMN,1082,Blekinge län,56.1907974,14.857545,"https://www.google.se/maps/@56.1907974,14.857545,12z?entry=ttu"
37430,Karlshamn,KARLSHAMN,1082,Blekinge län,56.1552971,14.9099324,"https://www.google.se/maps/@56.1552971,14.9099324,12z?entry=ttu"
37431,Karlshamn,KARLSHAMN,1082,Blekinge län,56.1907974,14.857545,"https://www.google.se/maps/@56.1907974,14.857545,12z?entry=ttu"
37432,Karlshamn,KARLSHAMN,1082,Blekinge län,56.1875469,14.8484592,"https://www.google.se/maps/@56.1875469,14.8484592,12z?entry=ttu"
37433,Karlshamn,KARLSHAMN,1082,Blekinge län,56.1746084,14.8500487,"https://www.google.se/maps/@56.1746084,14.8500487,12z?entry=ttu"
37434,Karlshamn,KARLSHAMN,1082,Blekinge län,56.1641961,14.8778156,"https://www.google.se/maps/@56.1641961,14.8778156,12z?entry=ttu"
37435,Karlshamn,KARLSHAMN,1082,Blekinge län,56.1642223,14.8650597,"https://www.google.se/maps/@56.1642223,14.8650597,12z?entry=ttu"
37436,Karlshamn,KARLSHAMN,1082,Blekinge län,56.1711562,14.8631374,"https://www.google.se/maps/@56.1711562,14.8631374,12z?entry=ttu"
37437,Karlshamn,KARLSHAMN,1082,Blekinge län,56.1712486,14.8785069,"https://www.google.se/maps/@56.1712486,14.8785069,12z?entry=ttu"
37438,Karlshamn,KARLSHAMN,1082,Blekinge län,56.1757768,14.8572021,"https://www.google.se/maps/@56.1757768,14.8572021,12z?entry=ttu"
37439,Karlshamn,KARLSHAMN,1082,Blekinge län,56.1749357,14.8672826,"https://www.google.se/maps/@56.1749357,14.8672826,12z?entry=ttu"
37440,Karlshamn,KARLSHAMN,1082,Blekinge län,56.1886505,14.872739,"https://www.google.se/maps/@56.1886505,14.872739,12z?entry=ttu"
37441,Karlshamn,KARLSHAMN,1082,Blekinge län,56.1849642,14.8564247,"https://www.google.se/maps/@56.1849642,14.8564247,12z?entry=ttu"
37450,Asarum,KARLSHAMN,1082,Blekinge län,56.1971628,14.8264503,"https://www.google.se/maps/@56.1971628,14.8264503,12z?entry=ttu"
37451,Asarum,KARLSHAMN,1082,Blekinge län,56.2032914,14.8544314,"https://www.google.se/maps/@56.2032914,14.8544314,12z?entry=ttu"
37452,Asarum,KARLSHAMN,1082,Blekinge län,56.2094589,14.832315,"https://www.google.se/maps/@56.2094589,14.832315,12z?entry=ttu"
37453,Asarum,KARLSHAMN,1082,Blekinge län,56.2097673,14.8456972,"https://www.google.se/maps/@56.2097673,14.8456972,12z?entry=ttu"
37454,Asarum,KARLSHAMN,1082,Blekinge län,56.2075346,14.7985204,"https://www.google.se/maps/@56.2075346,14.7985204,12z?entry=ttu"
37470,Trensum,KARLSHAMN,1082,Blekinge län,56.2045425,14.9503785,"https://www.google.se/maps/@56.2045425,14.9503785,12z?entry=ttu"
37480,Karlshamn,KARLSHAMN,1082,Blekinge län,56.1907974,14.857545,"https://www.google.se/maps/@56.1907974,14.857545,12z?entry=ttu"
37481,Karlshamn,KARLSHAMN,1082,Blekinge län,56.1907974,14.857545,"https://www.google.se/maps/@56.1907974,14.857545,12z?entry=ttu"
37482,Karlshamn,KARLSHAMN,1082,Blekinge län,56.1907974,14.857545,"https://www.google.se/maps/@56.1907974,14.857545,12z?entry=ttu"
37483,Karlshamn,KARLSHAMN,1082,Blekinge län,56.1907974,14.857545,"https://www.google.se/maps/@56.1907974,14.857545,12z?entry=ttu"
37491,Asarum,KARLSHAMN,1082,Blekinge län,56.2479212,14.889119,"https://www.google.se/maps/@56.2479212,14.889119,12z?entry=ttu"
37492,Asarum,KARLSHAMN,1082,Blekinge län,56.206103,14.838735,"https://www.google.se/maps/@56.206103,14.838735,12z?entry=ttu"
37493,Karlshamn,KARLSHAMN,1082,Blekinge län,56.1473914,14.8109158,"https://www.google.se/maps/@56.1473914,14.8109158,12z?entry=ttu"
37494,Trensum,KARLSHAMN,1082,Blekinge län,56.1983154,14.9516277,"https://www.google.se/maps/@56.1983154,14.9516277,12z?entry=ttu"
37495,Trensum,KARLSHAMN,1082,Blekinge län,56.2879277,14.9665747,"https://www.google.se/maps/@56.2879277,14.9665747,12z?entry=ttu"
37496,Trensum,KARLSHAMN,1082,Blekinge län,56.2057608,15.0197532,"https://www.google.se/maps/@56.2057608,15.0197532,12z?entry=ttu"
37521,Mörrum,KARLSHAMN,1082,Blekinge län,56.1938309,14.748156,"https://www.google.se/maps/@56.1938309,14.748156,12z?entry=ttu"
37522,Mörrum,KARLSHAMN,1082,Blekinge län,56.1938309,14.748156,"https://www.google.se/maps/@56.1938309,14.748156,12z?entry=ttu"
37530,Mörrum,KARLSHAMN,1082,Blekinge län,56.1938309,14.748156,"https://www.google.se/maps/@56.1938309,14.748156,12z?entry=ttu"
37531,Mörrum,KARLSHAMN,1082,Blekinge län,56.187567,14.7558245,"https://www.google.se/maps/@56.187567,14.7558245,12z?entry=ttu"
37532,Mörrum,KARLSHAMN,1082,Blekinge län,56.1926193,14.7673676,"https://www.google.se/maps/@56.1926193,14.7673676,12z?entry=ttu"
37585,Mörrum,KARLSHAMN,1082,Blekinge län,56.1938309,14.748156,"https://www.google.se/maps/@56.1938309,14.748156,12z?entry=ttu"
37586,Mörrum,KARLSHAMN,1082,Blekinge län,56.1938309,14.748156,"https://www.google.se/maps/@56.1938309,14.748156,12z?entry=ttu"
37590,Mörrum,KARLSHAMN,1082,Blekinge län,56.1857819,14.775224,"https://www.google.se/maps/@56.1857819,14.775224,12z?entry=ttu"
37591,Mörrum,KARLSHAMN,1082,Blekinge län,56.1781304,14.7136463,"https://www.google.se/maps/@56.1781304,14.7136463,12z?entry=ttu"
37635,Svängsta,KARLSHAMN,1082,Blekinge län,56.2677098,14.7743749,"https://www.google.se/maps/@56.2677098,14.7743749,12z?entry=ttu"
37636,Svängsta,KARLSHAMN,1082,Blekinge län,56.2619898,14.76907,"https://www.google.se/maps/@56.2619898,14.76907,12z?entry=ttu"
37637,Svängsta,KARLSHAMN,1082,Blekinge län,56.267209,14.7733867,"https://www.google.se/maps/@56.267209,14.7733867,12z?entry=ttu"
37681,Svängsta,KARLSHAMN,1082,Blekinge län,56.2619898,14.76907,"https://www.google.se/maps/@56.2619898,14.76907,12z?entry=ttu"
37682,Svängsta,KARLSHAMN,1082,Blekinge län,56.2619898,14.76907,"https://www.google.se/maps/@56.2619898,14.76907,12z?entry=ttu"
37692,Svängsta,KARLSHAMN,1082,Blekinge län,56.307082,14.7705422,"https://www.google.se/maps/@56.307082,14.7705422,12z?entry=ttu"
37693,Svängsta,OLOFSTRÖM,1060,Blekinge län,56.2766483,14.7151951,"https://www.google.se/maps/@56.2766483,14.7151951,12z?entry=ttu"
38201,Nybro,NYBRO,0881,Kalmar län,56.742328,15.9132295,"https://www.google.se/maps/@56.742328,15.9132295,12z?entry=ttu"
38220,Nybro,NYBRO,0881,Kalmar län,56.742328,15.9132295,"https://www.google.se/maps/@56.742328,15.9132295,12z?entry=ttu"
38221,Nybro,NYBRO,0881,Kalmar län,56.742328,15.9132295,"https://www.google.se/maps/@56.742328,15.9132295,12z?entry=ttu"
38223,Nybro,NYBRO,0881,Kalmar län,56.742328,15.9132295,"https://www.google.se/maps/@56.742328,15.9132295,12z?entry=ttu"
38224,Nybro,NYBRO,0881,Kalmar län,56.742328,15.9132295,"https://www.google.se/maps/@56.742328,15.9132295,12z?entry=ttu"
38228,Nybro,NYBRO,0881,Kalmar län,56.742328,15.9132295,"https://www.google.se/maps/@56.742328,15.9132295,12z?entry=ttu"
38230,Nybro,NYBRO,0881,Kalmar län,56.7436841,15.9099522,"https://www.google.se/maps/@56.7436841,15.9099522,12z?entry=ttu"
38231,Nybro,NYBRO,0881,Kalmar län,56.736061,15.9004933,"https://www.google.se/maps/@56.736061,15.9004933,12z?entry=ttu"
